抬起手,hand_up
手提包,handbag
手铐,handcuffs
手枪,handgun
手里拿着游戏机,handheld_game_console
手淫,handjob
手帕,handkerchief
手|双手,hands
双手手指交叉|双手紧握,hands_clasped
双手交叉伸进袖子里,hands_in_opposite_sleeves
双手插在兜里,hands_in_pockets
双手放在对方的脸颊上,hands_on_another's_cheeks
双手放在别人的脸上,hands_on_another's_face
双手放在别人的肩膀上,hands_on_another's_shoulders
双手放在屁股上,hands_on_ass
双手放在脚上,hands_on_feet
双手碰到头上的饰物,hands_on_headwear
双手搭在刀柄上,hands_on_hilt
双手叉腰|双手搁在腰上,hands_on_hips
双手放在两腿之间,hands_on_lap
双手放在自己的脸颊上,hands_on_own_cheeks
双手放在自己的胸口,hands_on_own_chest
双手放在自己的脸上,hands_on_own_face
双手放在自己的头上,hands_on_own_head
双手放在自己的膝盖上,hands_on_own_knees
双手放在自己的肚子上,hands_on_own_stomach
双手放在自己的大腿上,hands_on_own_thighs
双手搭在两肩,hands_on_shoulders
双手合十|自己的双手碰一起,hands_together
双手朝上|双手抬起|双手举起,hands_up
倒立,handstand
板羽球,hanetsuki
汉服,hanfu
吊起来的,hanging
(俯身)双乳下垂,hanging_breasts
袢缠,hanten_(clothes)
羽织,haori
法被,happi
快乐|幸福,happy
生日快乐,happy_birthday
万圣节快乐,happy_halloween
新年快乐,happy_new_year
幸福的做爱,happy_sex
开心的眼泪,happy_tears
情人节快乐,happy_valentine
后宫,harem
舞娘服,harem_outfit
灯笼裤,harem_pants
背带,harness
竖琴,harp
有翼人|半人半鸟|鸟人族,harpy
矮人族,harvin
帽子,hat
带有蝴蝶结的帽子,hat_bow
带有羽毛的帽子,hat_feather
带着花的帽子,hat_flower
带有饰物的帽子,hat_ornament
帽子遮住了一只眼,hat_over_one_eye
帽子被摘下|摘下帽子,hat_removed
带有缎带的帽子,hat_ribbon
捏着帽檐,hat_tip
自带耳朵的帽子,hat_with_ears
短斧,hatchet
线影法(纹理),hatching_(texture)
cos成初音未来,hatsune_miku_(cosplay)
天狗叶扇,hauchiwa
憋尿,have_to_pee
夏威夷衫,hawaiian_shirt
头,head
弓背高潮,head_back
头埋在胸里|洗面奶,head_between_breasts
头上起包,head_bump
低着头,head_down
鱼人耳|人鱼耳|鳍状耳朵,head_fins
戴着头戴显示设备,head_mounted_display
一部分头部没画进框里,head_out_of_frame
枕着头|托着头,head_rest
包头巾(名词),head_scarf
歪着头,head_tilt
头上有翅膀,head_wings
头上戴着花冠,head_wreath
扎头巾(名词),headband
头部穿戴物(偏笼统),headdress
头部饰品(含一定科幻元素),headgear
无头,headless
耳机,headphones
耳机挂在脖子上,headphones_around_neck
装饰性头饰(偏幻想和民族风饰品),headpiece
状态条(游戏和科幻风格),heads-up_display
头戴式耳机,headset
头饰(偏衣物类),headwear
头饰被摘下|摘下头饰,headwear_removed
血量槽|HP|血条,health_bar
心|心形|爱心,heart
心形盒子,heart-shaped_box
心形眼镜,heart-shaped_eyewear
心形锁,heart-shaped_lock
心形瞳孔|心形眼,heart-shaped_pupils
心形呆毛,heart_ahoge
含心形的背景|桃色背景,heart_background
心形马赛克,heart_censor
心形项圈,heart_choker
衣服上有心形的开口,heart_cutout
心形耳环,heart_earrings
心形发饰,heart_hair_ornament
双手比心,heart_hands
两个人一起用手比心,heart_hands_duo
眼里冒爱心,heart_in_eye
嘴里画着爱心|心形化的舌头,heart_in_mouth
舰娘锁(舰C),heart_lock_(kantai_collection)
心形项链,heart_necklace
串成心形的绳子(或线条),heart_of_string
心形乳贴,heart_pasties
心形枕头,heart_pillow
心形图案|心形印花,heart_print
心形尾巴|心形尾尖|尾巴摆出心形,heart_tail
心形纹身,heart_tattoo
心跳|表现出心动的文字,heartbeat
喘粗气,heavy_breathing
黑克勒-科赫制系列武器,heckler_&_koch
身高差,height_difference
直升机,helicopter
戴着头盔的,helm
头盔|头部装甲|头部防护罩,helmet
摘下头盔|被摘下的头盔,helmet_removed
变身,henshin
英灵节日装,heroic_spirit_festival_outfit
英灵旅装,heroic_spirit_traveling_outfit
异性恋,hetero
虹膜异色,heterochromia
六边形,hexagon
六角星,hexagram
扶桑花,hibiscus
没有露脸|被挡住的脸,hidden_face
躲藏,hiding
高腰裙,high-waist_skirt
高领,high_collar
高对比度,high_contrast
高跟靴,high_heel_boots
高跟鞋,high_heels
高踢|高抬腿,high_kick
高马尾,high_ponytail
高开衩的衣物,highleg
高开衩的比基尼,highleg_bikini
高开衩的连身衣,highleg_leotard
高开衩的内裤,highleg_panties
高开衩的泳衣,highleg_swimsuit
挑染,highlights
私立光坂高等学校校服,hikarizaka_private_high_school_uniform
引眉,hikimayu
小山坡,hill
公主发型,hime_cut
髋骨,hip_bones
臀部为焦点,hip_focus
服装露出髋部侧面,hip_vent
八木天线,hirschgeweih_antennas
舀子,hishaku
震动棒|按摩棒,hitachi_magic_wand
人魂,hitodama
点击量、阅览数、关注数(贺图),hits
击打,hitting
拿着某物,holding
抱着动物,holding_animal
拉着弓,holding_arrow
握着斧头,holding_axe
提着包,holding_bag
抱着球,holding_ball
提着篮子,holding_basket
捧着书,holding_book
拿着瓶子,holding_bottle
手捧花束,holding_bouquet
拿着弓(武器),holding_bow_(weapon)
端着碗,holding_bowl
端着箱子,holding_box
憋气,holding_breath
手持扫帚,holding_broom
手持摄像机,holding_camera
拿着易拉罐,holding_can
手持糖果,holding_candy
手持卡片,holding_card
抱着猫,holding_cat
拿着筷子,holding_chopsticks
手叼香烟,holding_cigarette
拿着衣服,holding_clothes
拿着避孕套,holding_condom
手持杯子,holding_cup
手持匕首,holding_dagger
抱着玩偶,holding_doll
拿着眼镜|正在摘眼镜,holding_eyewear
拿着扇子,holding_fan
手持旗帜,holding_flag
拿着花,holding_flower
拿着食物,holding_food
拿着餐叉,holding_fork
拿着水果,holding_fruit
拿着礼物,holding_gift
拿着枪,holding_gun
握着头发|手指绕着头发,holding_hair
牵手,holding_hands
拿着帽子,holding_hat
手里捧着头,holding_head
拿着头盔,holding_helmet
拿着泳圈,holding_innertube
拿着乐器,holding_instrument
拿着刀,holding_knife
拿着叶子,holding_leaf
拿着棒棒糖,holding_lollipop
拿着面具,holding_mask
拿着麦克风,holding_microphone
拿着缝衣针,holding_needle
握着自己的脚,holding_own_foot
手握画笔,holding_paintbrush
拿着内裤,holding_panties
拿着纸,holding_paper
握笔,holding_pen
手持铅笔,holding_pencil
拿着手机,holding_phone
抱着枕头,holding_pillow
拿着烟斗,holding_pipe
拿着披萨,holding_pizza
端着碟子,holding_plate
拿着精灵球,holding_poke_ball
抱着宝可梦,holding_pokemon
手持长柄武器,holding_polearm
拎着包袱,holding_sack
手持镰刀,holding_scythe
握着刀鞘,holding_sheath
手持盾牌,holding_shield
拿着鞋子,holding_shoes
手持招牌,holding_sign
手持长矛,holding_spear
拿着汤勺,holding_spoon
手持法杖,holding_staff
手拉着吊带,holding_strap
抱着毛绒玩具,holding_stuffed_animal
手持手写笔,holding_stylus
手持剑,holding_sword
手持注射器,holding_syringe
拿着毛巾,holding_towel
托着盘子,holding_tray
撑伞,holding_umbrella
手持内衣,holding_underwear
握着棒子,holding_wand
手持武器,holding_weapon
握着鞭子,holding_whip
冬青,holly
全息图片,hologram
全息投影,holographic_interface
武装带,holster
嘟嘴|抿嘴,homu
穗群原学园制服,homurahara_academy_uniform
蜂蜜,honey
蜂窝风格图案,honeycomb_(pattern)
蜂窝风格背景,honeycomb_background
兜帽,hood
放下的兜帽,hood_down
戴起来的兜帽,hood_up
连帽斗篷,hooded_cape
连帽披巾,hooded_cloak
连帽外套,hooded_coat
连帽夹克,hooded_jacket
连帽毛衣,hooded_sweater
连帽运动夹克,hooded_track_jacket
连帽衫,hoodie
铁环,hoop
环状耳环,hoop_earrings
蹄子,hooves
地平线,horizon
一字型瞳孔|蛙眼,horizontal_pupils
水平条纹,horizontal_stripes
系着蝴蝶结的角,horn_bow
角上有饰物,horn_ornament
角上系着缎带,horn_ribbon
角状头饰,horned_headwear
带角头盔,horned_helmet
角|有角的,horns
为角留了洞的头饰,horns_through_headwear
恐怖(主题),horror_(theme)
马,horse
马耳,horse_ears
马娘,horse_girl
马尾,horse_tail
骑马,horseback_riding
软管,hose
病床,hospital_bed
热的,hot
热狗,hot_dog
千鸟格纹,houndstooth
沙漏,hourglass
房子,house
画法示范,how_to
拥抱,hug
从背后抱上来,hug_from_behind
大呆毛,huge_ahoge
大屁股,huge_ass
爆乳,huge_breasts
大乳头|长乳头,huge_nipples
大阴茎,huge_penis
大尺寸武器,huge_weapon
拟人化,humanization
羞辱,humiliation
饥饿的,hungry
夫妻,husband_and_wife
紫阳花,hydrangea
催眠|催眠术,hypnosis
冰,ice
冰淇淋,ice_cream
冰淇淋筒,ice_cream_cone
冰块,ice_cube
冰翼,ice_wings
糖霜,icing
学生证|身份证,id_card
眼部打码,identity_censor
偶像,idol
假如这两个角色有孩子了,if_they_mated
在想象的,imagining
快亲上了,imminent_kiss
正要被强奸,imminent_rape
正要进行性行为,imminent_sex
正要被插入的小穴,imminent_vaginal
小恶魔,imp
被刺穿的,impaled
暗示其是扶她,implied_futanari
其实插进去了吧|遮挡了性交的结合处,implied_sex
暗示其是女同性恋,implied_yuri
人体彩绘般的紧身衣,impossible_bodysuit
有不现实的包裹程度的衣服,impossible_clothes
过分紧身的衣服,impossible_dress
人体彩绘般的连身衣,impossible_leotard
贴合程度不合逻辑的衬衫,impossible_shirt
人体彩绘般的泳衣,impossible_swimsuit
受精图,impregnation
在盒子里的|箱内女孩,in_box
(角色)在桶里,in_bucket
(角色)在容器里,in_container
(角色)在杯子里,in_cup
(角色)在食物里,in_food
有某物冲到脸上,in_the_face
乱伦,incest
递食物,incoming_food
递礼物,incoming_gift
等待接吻|献吻,incoming_kiss
食指抬起,index_finger_raised
盘腿坐,indian_style
室内,indoors
无穷|无限符号,infinity
充气筏,inflatable_raft
充气玩具,inflatable_toy
隆起的腹部,inflation
有伤的,injury
墨水|颜料,ink
颜料罐(喷射战士),ink_tank_(splatoon)
直排轮溜冰鞋,inline_skates
泳圈,innertube
昆虫,insect
昆虫翅膀,insect_wings
插入其他镜头或图片,inset
证章,insignia
即堕2格漫画,instant_loss_2koma
乐器,instrument
乐器盒,instrument_case
EVA神经连接器,interface_headset
紧扣的双手,interlocked_fingers
内射断面图,internal_cumshot
跨人种的,interracial
异种奸|异种爱,interspecies
静脉滴注,intravenous_drip
内陷乳头,inverted_nipples
隐形椅子,invisible_chair
隐去阴茎,invisible_penis
iPhone,iphone
iPod,ipod
铁十字架,iron_cross
深喉,irrumatio
so-nanoka(是这样啊的口癖),is_that_so
岛屿,island
意大利国旗,italian_flag
意大利语,italian_text
南瓜灯,jack-o'-lantern
夹克,jacket
用夹克束腰,jacket_around_waist
用夹克披肩,jacket_on_shoulders
脱下夹克|脱下的夹克,jacket_removed
美洲豹尾巴,jaguar_tail
日本,japan
日本铠甲,japanese_armor
日式服装,japanese_clothes
日本国旗,japanese_flag
加帕里馒头,japari_bun
加帕里符号,japari_symbol
罐子,jar
嫉妒的,jealous
牛仔裤,jeans
水母,jellyfish
运动衫,jersey
小丑帽,jester_cap
喷气式飞机,jet
漆黑的骑士王ver新宿1999,jet_black_king_of_knights_ver._shinjuku_1999
蓬莱玉枝,jeweled_branch_of_hourai
珠宝,jewelry
僵尸,jiangshi
铃铛,jingle_bell
轻蔑的眼神,jitome
关节,joints
JOJO立,jojo_pose
盒装饮料,juice_box
朱丽叶袖,juliet_sleeves
跳跃的,jumping
(尤指女式)连衫裤,jumpsuit
KDA组合(英雄联盟),k/da_(league_of_legends)
头盔|甲胄,kabuto
镜饼,kagami_mochi
怪兽,kaijuu
卡米纳墨镜,kamina_shades
神山高中校服,kamiyama_high_school_uniform
鬼金棒,kanabou
cos成鹿目圆,kaname_madoka_(cosplay)
汉字,kanji
簪子,kanzashi
河童,kappa
(烹饪时穿的)罩衫,kappougi
唐伞妖怪,karakasa_obake
卡拉OK,karaoke
乌天狗,karasu_tengu
狩衣,kariginu
日本刀,katana
KEEP-OUT警戒线,keep_out
继续高中军服,keizoku_military_uniform
继续高中校服,keizoku_school_uniform
兽耳模式,kemonomimi_mode
方头巾,kerchief
袈裟,kesa
番茄酱,ketchup
水壶,kettle
钥匙,key
电脑键盘,keyboard_(computer)
键盘乐器,keyboard_(instrument)
钥匙扣,keychain
锁扣,keyhole
要石,keystone
提水板,kickboard
踢,kicking
玩偶装,kigurumi
和服,kimono
掀起和服,kimono_lift
剥开和服,kimono_pull
和服裙,kimono_skirt
幼儿园制服,kindergarten_uniform
杵,kine
国王(国际象棋),king_(chess)
cos成雾雨魔理沙,kirisame_marisa_(cosplay)
烟斗,kiseru
吻|亲吻|接吻,kiss
县立北高校制服|县立北高校(凉宫春日的忧郁),kita_high_school_uniform
厨房,kitchen
妖狐,kitsune
清澄高中校服,kiyosumi_school_uniform
及膝靴,knee_boots
护膝,knee_pads
顶起膝盖,knee_up
及膝袜,kneehighs
跪着,kneeling
膝窝,kneepits
膝盖,knees
膝盖蜷到胸前,knees_on_chest
膝盖顶到胸部,knees_to_chest
双膝并拢双脚分开,knees_together_feet_apart
顶起双膝,knees_up
小刀,knife
骑士,knight
骑士(国际象棋),knight_(chess)
小辣妹,kogal
木叶村标志,konohagakure_symbol
韩服,korean_clothes
韩文,korean_text
被炉,kotatsu
小手,kote
新年问候,kotoyoro
香霖堂天狗装束,kourindou_tengu_costume
苦无,kunai
黑森峰女子学园军服,kuromorimine_military_uniform
黑森峰女子学园校服,kuromorimine_school_uniform
腹当|草摺,kusazuri
九尾|九尾狐,kyuubi
弓道,kyuudou
白大褂,labcoat
阴唇,labia
蕾丝,lace
蕾丝边胸罩,lace-trimmed_bra
蕾丝边连衣裙,lace-trimmed_dress
蕾丝边手套,lace-trimmed_gloves
蕾丝边发带,lace-trimmed_hairband
蕾丝边裤袜,lace-trimmed_legwear
蕾丝边内裤,lace-trimmed_panties
蕾丝边短裙,lace-trimmed_skirt
蕾丝边袖子,lace-trimmed_sleeves
系带靴,lace-up_boots
蕾丝胸罩,lace_bra
蕾丝内裤,lace_panties
蕾丝镶边,lace_trim
母乳|搾乳|喷乳,lactation
隔着衣服泌乳,lactation_through_clothes
梯子,ladder
长柄勺,ladle
瓢虫,ladybug
禁忌“莱瓦汀”,laevatein
湖,lake
蛇娘,lamia
灯,lamp
路灯,lamppost
(古骑兵的)长矛|长枪,lance
景观,landscape
灯笼,lantern
挂绳,lanyard
膝枕,lap_pillow
笔记本电脑,laptop
大乳晕,large_areolae
大蝴蝶结,large_bow
巨乳,large_breasts
大帽子,large_hat
巨根插入,large_insertion
大阴茎,large_penis
大尾巴,large_tail
大翅膀,large_wings
激光,laser
胶衣,latex
乳胶手套,latex_gloves
拉丁式十字架,latin_cross
在笑的,laughing
洗衣店,laundry
桂冠,laurel_crown
分层比基尼,layered_bikini
分层服装,layered_clothing
分层连衣裙,layered_dress
分层的半裙,layered_skirt
分层的衣袖,layered_sleeves
叶子,leaf
叶子发饰,leaf_hair_ornament
头上的叶子,leaf_on_head
叶子印花,leaf_print
叶伞|当伞用的叶子,leaf_umbrella
倚靠|身体倾斜,leaning
身体往后靠,leaning_back
身体前倾,leaning_forward
靠在物体上,leaning_on_object
向一侧倾斜身体,leaning_to_the_side
皮带,leash
皮革,leather
皮靴,leather_boots
皮手套,leather_gloves
皮夹克,leather_jacket
左撇子,left-handed
从左往右读的漫画,left-to-right_manga
腿部系着带子,leg_belt
腿顶在大腿之间,leg_between_thighs
裤袜有开口,leg_cutout
腿环|袜带,leg_garter
抓着腿,leg_grab
腿毛,leg_hair
单腿抬高,leg_lift
用双腿夹住,leg_lock
腿部丝带,leg_ribbon
腿部纹身,leg_tattoo
抬起腿,leg_up
腿套|暖腿袜,leg_warmers
传说宝可梦,legendary_pokemon
紧身裤,leggings
双腿,legs
两腿分开,legs_apart
大腿小腿折起来,legs_folded
双腿抬过头,legs_over_head
双腿并拢,legs_together
双腿抬起,legs_up
短裤穿在裤袜外面,legwear_under_shorts
柠檬,lemon
柠檬片,lemon_slice
镜头光晕,lens_flare
豹纹,leopard_print
豹尾,leopard_tail
紧身连身衣裤|芭蕾服,leotard
把连衣裤裆部剥到一边,leotard_aside
剥开连衣裤,leotard_pull
内层穿着连衣裤,leotard_under_clothes
信,letter
宽银幕格式,letterboxed
棒球服,letterman_jacket
图书馆,library
舔,licking
舔嘴唇,licking_lips
舔阴茎,licking_penis
救生圈,lifebuoy
被对方掀起衣物,lifted_by_another
掀起自己的衣物,lifted_by_self
将人抱起,lifting_person
光,light
有光泽的乳晕,light_areolae
浅蓝色的眼睛,light_blue_eyes
浅蓝色头发,light_blue_hair
淡淡的腮红,light_blush
浅棕色眼睛,light_brown_eyes
茶色头发,light_brown_hair
灯泡,light_bulb
圣光,light_censor
浅绿色头发,light_green_hair
光粒子,light_particles
光照,light_rays
浅笑,light_smile
光线移动的轨迹,light_trail
打火机,lighter
灯塔,lighthouse
闪电,lightning
光剑,lightsaber
百合花,lily_(flower)
铃兰,lily_of_the_valley
睡莲,lily_pad
有限色盘作画,limited_palette
素线画,lineart
一排人,lineup
女式内衣,lingerie
狮子,lion
狮子耳朵,lion_ears
狮子尾巴,lion_tail
咬嘴唇,lip_biting
唇钉,lip_piercing
嘴唇,lips
口红|唇膏,lipstick
口红印,lipstick_mark
口红管,lipstick_tube
液体,liquid
液态头发,liquid_hair
《Listen!!》,listen!!
活体衣服,living_clothes
蜥蜴,lizard
蜥蜴尾巴,lizard_tail
承重背心,load_bearing_vest
乐福鞋,loafers
锁,lock
互挽手臂,locked_arms
储物柜,locker
更衣室,locker_room
枯树干,log
标志,logo
遮裆布,loincloth
洛丽塔时装,lolita_fashion
洛丽塔发带,lolita_hairband
棒棒糖,lollipop
长辫子,long_braid
长外套,long_coat
长连衣裙,long_dress
长指甲,long_fingernails
长发,long_hair
长腿,long_legs
尖尖的长耳朵,long_pointy_ears
长马尾,long_ponytail
长裙,long_skirt
长袖,long_sleeves
长脚趾甲,long_toenails
长舌头,long_tongue
撞脸,look-alike
遥望,looking_afar
看着另一个,looking_at_another
瞄着乳房,looking_at_breasts
看着阴茎,looking_at_penis
看手机,looking_at_phone
看向阅图者,looking_at_viewer
移开视线,looking_away
回眸,looking_back
俯视,looking_down
看向侧面,looking_to_the_side
仰视,looking_up
松散的带子(衣物),loose_belt
松散的领带,loose_necktie
泡泡袜,loose_socks
防晒霜|身体乳,lotion
乳液瓶子,lotion_bottle
莲花,lotus
躺椅,lounge_chair
休闲服,loungewear
情书,love_letter
低扎长发,low-tied_long_hair
低扎马尾,low_ponytail
低扎双尾,low_twintails
腰间的翅膀,low_wings
下半身特写,lower_body
低腰款式,lowleg
低腰比基尼,lowleg_bikini
低腰内裤,lowleg_panties
低腰裤子,lowleg_pants
润滑油,lube
行李,luggage
鲁纳诺娃魔法学校校服,luna_nova_school_uniform
琵琶(乐器),lute_(instrument)
躺着的,lying
躺在人身上,lying_on_person
歌词,lyrics
m4卡宾枪,m4_carbine
m1911型枪,m1911
M字摆腿,m_legs
马卡龙,macaron
权杖,mace
机械,machine
机关枪,machine_gun
机械武装,machinery
三点贴纸,maebari
勾玉,magatama
杂志,magazine
弹匣(武器),magazine_(weapon)
杂志封面,magazine_cover
魔法,magic
魔法阵,magic_circle
魔法少年,magical_boy
魔法少女,magical_girl
魔能枪,magical_musket
魔术师,magician
放大镜,magnifying_glass
麻将,mahjong
麻将牌,mahjong_tile
女仆,maid
女仆围裙,maid_apron
女仆比基尼,maid_bikini
女仆头饰,maid_headdress
化妆,makeup
海苔卷寿司,makizushi
男性特写,male_focus
男性自慰,male_masturbation
男性的阴毛,male_pubic_hair
男用泳裤,male_swimwear
男用内裤,male_underwear
木槌,mallet
麻美断头梗,mami_mogu_mogu
龙人族,manakete
蜜柑,mandarin_orange
图中有漫画,manga_(object)
强壮的,manly
地图,map
枫叶,maple_leaf
记号笔|记号笔写的标记,marker
用记号笔作的画,marker_(medium)
♂,mars_symbol
珍妮鞋,mary_janes
睫毛膏,mascara
吉祥物,mascot
面具,mask
掀到头上的面具,mask_on_head
拉着口罩,mask_pull
摘下的面具,mask_removed
抖M,masochism
大师之剑,master_sword
自慰,masturbation
隔着衣服自慰,masturbation_through_clothing
情侣装,matching_outfit
授精体位,mating_press
肉,meat
机甲,mecha
机娘,mecha_musume
机械臂,mechanical_arms
机械式天使光环,mechanical_halo
机械义足,mechanical_legs
露出机损,mechanical_parts
出芯笔,mechanical_pencil
机械翼,mechanical_wings
机械化,mechanization
医用眼罩,medical_eyepatch
普通罩杯的胸,medium_breasts
中等长发,medium_hair
中等长裙子,medium_skirt
Mega形态宝可梦,mega_pokemon
扩音器,megaphone
明治年间女学生制服,meiji_schoolgirl_uniform
meka(守望先锋),meka_(overwatch)
蜜瓜,melon
菠萝包,melon_bread
融化,melting
meme|模因,meme
ACG流行款服装,meme_attire
菜单,menu
美人鱼,mermaid
圣诞快乐,merry_christmas
邮差包,messenger_bag
身上有凌乱的污渍,messy
凌乱的头发,messy_hair
金属项圈,metal_collar
迷你比基尼,micro_bikini
布料很少的内裤,micro_panties
小尺寸短裤,micro_shorts
小尺寸连衣裙,microdress
麦克风,microphone
麦克风杆,microphone_stand
超短裙,microskirt
中指,middle_finger
腹部,midriff
微微露出腹部,midriff_peek
巫女,miko
军事,military
军帽,military_hat
军装夹克,military_jacket
军事作战员,military_operator
军服,military_uniform
军用载具,military_vehicle
牛奶,milk
奶瓶,milk_bottle
牛奶盒,milk_carton
挤奶器,milking_machine
毫厘笔作画(中号),millipen_(medium)
采耳,mimikaki
洗脑,mind_control
迷你八卦炉,mini-hakkero
迷你皇冠,mini_crown
迷你帽子,mini_hat
迷你礼帽,mini_top_hat
迷你翅膀,mini_wings
小人儿,miniboy
迷你女孩,minigirl
迷你裙,miniskirt
万宝槌,miracle_mallet
镜子,mirror
双色比基尼,mismatched_bikini
双色鞋子,mismatched_footwear
双色手套,mismatched_gloves
双色裤袜,mismatched_legwear
头发和阴毛颜色不一,mismatched_pubic_hair
导弹,missile
正常位,missionary
误会,misunderstanding
见泷原中学校制服,mitakihara_school_uniform
巴纹,mitsudomoe_(shape)
连指手套,mittens
混浴,mixed_bathing
手绘和数绘并存风格,mixed_media
拌料盆,mixing_bowl
二男加一女,mmf_threesome
呻吟,moaning
头巾式室内女帽,mob_cap
麻薯,mochi
中分的阴毛,moderate_pubic_hair
莫霍克发型,mohawk
痣,mole
乳房上有痣,mole_on_breast
脖子上有痣,mole_on_neck
大腿上有痣,mole_on_thigh
眼角有痣,mole_under_eye
嘴角有痣|美人痣,mole_under_mouth
性骚扰,molestation
熔岩,molten_rock
钱,money
显示器,monitor
猴子,monkey
猴耳,monkey_ears
猴尾,monkey_tail
单色画,monochrome
单色背景,monochrome_background
单片眼镜,monocle
怪物,monster
亚人,monster_boy
人外娘,monster_girl
魔物化,monsterification
月亮,moon
月光,moonlight
拖把,mop
早晨,morning
牵牛花,morning_glory
打了马赛克,mosaic_censoring
苔藓,moss
母女,mother_and_daughter
母子,mother_and_son
母性,motherly
运动导致的模糊,motion_blur
体现运动的线,motion_lines
机动载具,motor_vehicle
摩托车,motorcycle
摩托头盔,motorcycle_helmet
富士山,mount_fuji
山,mountain
山地地平线,mountainous_horizon
老鼠,mouse
鼠标,mouse_(computer)
老鼠耳朵,mouse_ears
鼠娘,mouse_girl
鼠尾巴,mouse_tail
嘴,mouth
嘴角画着口水滴形状的缺口,mouth_drool
用嘴叼着,mouth_hold
口罩,mouth_mask
面纱,mouth_veil
带柄的杯子|马克杯,mug
姆Q,mukyuu
细带款比基尼,multi-strapped_bikini
头发绑着多条系带,multi-tied_hair
多彩的,multicolored
多色背景,multicolored_background
多色款比基尼,multicolored_bikini
多色款连体衣,multicolored_bodysuit
多色款斗篷,multicolored_cape
多色款衣服,multicolored_clothes
多色款连衣裙,multicolored_dress
有多种颜色的眼睛,multicolored_eyes
多色款手套,multicolored_gloves
多色的头发,multicolored_hair
多色款腿部服饰,multicolored_legwear
多彩指甲,multicolored_nails
多彩皮肤,multicolored_skin
多色款裙子,multicolored_skirt
多彩的条纹,multicolored_stripes
有多种颜色的翅膀,multicolored_wings
多列四格漫画,multiple_4koma
多只蝴蝶结,multiple_bows
多个男孩,multiple_boys
多股(麻花)辫,multiple_braids
多部作品的角色或元素同框,multiple_crossover
多个耳环,multiple_earrings
多人口交,multiple_fellatio
多个女孩,multiple_girls
头发上有多只蝴蝶结,multiple_hair_bows
多足角色,multiple_legs
多个单色结构拼接成的,multiple_monochrome
多个性别暧昧的角色,multiple_others
两个女性(两对胸)进行乳交,multiple_paizuri
阴茎包围网,multiple_penises
多重形象的角色,multiple_persona
多人骑着车,multiple_riders
多条尾巴,multiple_tails
多角度|多姿势,multiple_views
多对翅膀,multiple_wings
木乃伊,mummy
超能力或魔法用于日常使用,mundane_utility
胸甲,muneate
肌肉发达的女性,muscular_female
蘑菇,mushroom
音乐,music
音符,musical_note
音符发饰,musical_note_hair_ornament
胡子,mustache
哑光,muted_color
枪口火光,muzzle_flash
神兽(口袋妖怪),mythical_pokemon
薙刀,naginata
钉子|指甲,nail
美甲,nail_art
指甲油,nail_polish
裸体围裙,naked_apron
裸体且裹着绷带,naked_bandage
裸体且披着斗篷,naked_cape
裸体且披着大衣,naked_coat
裸体且穿着连帽衫,naked_hoodie
裸体且穿着和服,naked_kimono
裸体且穿着工作服,naked_overalls
裸体且缠着丝带,naked_ribbon
裸体且裹着围巾,naked_scarf
裸体且裹着被子,naked_sheet
裸体且穿着衬衫,naked_shirt
裸体毛衣,naked_sweater
裸体且穿着搭肩衫,naked_tabard
裸体且裹着毛巾,naked_towel
记名牌,name_tag
人与人的同名梗,namesake
波路中学校服,nami_junior_high_school_uniform
七色丘中学校服,nanairogaoka_middle_school_uniform
七森中学校服,nanamori_school_uniform
nanodesu(口癖),nanodesu_(phrase)
私立直江津高校制服,naoetsu_high_school_uniform
脖颈,nape
妖娆的腰,narrow_waist
新大岛学园校服,national_shin_ooshima_school_uniform
印第安人,native_american
"《夏色えがおで1,2,Jump!》",natsuiro_egao_de_1_2_jump!
大自然,nature
下流的表情,naughty_face
海军制服,naval_uniform
肚脐,navel
服装上有露出肚脐的开口,navel_cutout
脐钉,navel_piercing
海军蓝腿部服饰,navy_blue_legwear
只穿着内衣(或泳衣)和围裙,nearly_naked_apron
脖子,neck
颈部系着缎带,neck_ribbon
颈环,neck_ring
波浪褶边的领子,neck_ruff
领巾,neckerchief
项链,necklace
领带,necktie
领带贴(夹)在乳沟里,necktie_between_breasts
抓着领带,necktie_grab
抓着颈部的衣服,neckwear_grab
针,needle
睡袍,negligee
猫又,nekomata
年贺状,nengajou
霓虹灯效果,neon_trim
不安的,nervous
不安地微笑,nervous_smile
网,net
NTR,netorare
新式死库水,new_school_swimsuit
新年,new_year
人妖,newhalf
报纸,newspaper
蘸水笔画风,nib_pen_(medium)
夜,night
夜空,night_sky
睡帽,nightcap
睡衣,nightgown
日本画,nihonga
耐克,nike
忍者,ninja
任天堂3ds,nintendo_3ds
任天堂ds,nintendo_ds
任天堂switch,nintendo_switch
乳头打了码,nipple_censor
乳头夹,nipple_clamps
乳头穿刺,nipple_piercing
乳环,nipple_rings
乳头走光,nipple_slip
玩弄乳头,nipple_tweak
能露出乳头的衣物,nippleless_clothes
乳头,nipples
去掉了(原设有的)蒙眼要素,no_blindfold
没穿胸罩,no_bra
去掉了(原设有的)眼罩,no_eyepatch
没画出眼睛,no_eyes
去掉了(原设有的)眼镜,no_eyewear
去掉了(原设有的)手套,no_gloves
去掉了(原设有的)帽子,no_hat
去掉了(原设有的)头饰,no_headwear
不含人类,no_humans
没画出腿,no_legs
裆胯以下裸着,no_legwear
